CustomerID,Age,Gender,Tenure_Months,Contract_Type,Internet_Service,Monthly_Charges,Total_Charges,Support_Calls,Payment_Method,Churn
CUST_2607,21,Female,4,One year,Fiber optic,107.99,431.96,1,Electronic check,0
CUST_2608,45,Female,14,Month-to-month,DSL,114.42,1601.88,7,Mailed check,1
CUST_2609,61,Male,33,Month-to-month,DSL,25.86,853.38,9,Credit card,1
CUST_2610,79,Male,22,One year,No,93.99,2067.78,3,Mailed check,1
CUST_2611,37,Female,48,Month-to-month,Fiber optic,92.65,4447.2,2,Mailed check,0
CUST_2612,77,Male,3,Month-to-month,DSL,114.71,344.13,1,Bank transfer,1
CUST_2613,41,Male,23,Month-to-month,DSL,45.29,1041.67,5,Credit card,0
CUST_2614,67,Female,68,Month-to-month,Fiber optic,94.22,6406.96,3,Bank transfer,1
CUST_2615,66,Male,21,Month-to-month,No,25.46,534.66,2,Electronic check,0
CUST_2616,68,Female,43,Month-to-month,Fiber optic,83.12,3574.16,2,Credit card,0
CUST_2617,49,Female,26,One year,No,55.08,1432.08,9,Credit card,0
CUST_2618,58,Female,41,Month-to-month,DSL,96.89,3972.49,2,Mailed check,0
CUST_2619,53,Female,38,Month-to-month,Fiber optic,106.33,4040.54,7,Electronic check,1
CUST_2620,75,Female,11,Month-to-month,Fiber optic,56.48,621.28,8,Mailed check,1
CUST_2621,70,Male,29,One year,Fiber optic,72.56,2104.24,8,Bank transfer,1
CUST_2622,51,Male,60,Month-to-month,DSL,31.74,1904.4,4,Electronic check,0
CUST_2623,53,Male,67,One year,Fiber optic,61.69,4133.23,0,Mailed check,0
CUST_2624,19,Male,65,Two year,Fiber optic,56.08,3645.2,9,Mailed check,1
CUST_2625,32,Female,61,Month-to-month,Fiber optic,38.31,2336.91,4,Mailed check,0
CUST_2626,51,Female,19,Month-to-month,Fiber optic,109.45,2079.55,0,Electronic check,0
CUST_2627,53,Male,46,Month-to-month,Fiber optic,34.81,1601.26,8,Bank transfer,1
CUST_2628,23,Female,49,Two year,Fiber optic,83.57,4094.93,9,Credit card,0
CUST_2629,56,Male,22,One year,DSL,109.01,2398.22,7,Mailed check,0
CUST_2630,59,Male,57,Two year,Fiber optic,111.2,6338.4,6,Electronic check,0
CUST_2631,68,Male,14,Month-to-month,Fiber optic,99.32,1390.48,1,Credit card,0
CUST_2632,68,Female,44,Two year,No,37.61,1654.84,1,Mailed check,0
CUST_2633,75,Female,16,Month-to-month,DSL,101.74,1627.84,3,Electronic check,1
CUST_2634,71,Female,12,Month-to-month,Fiber optic,47.66,571.92,8,Bank transfer,1
CUST_2635,78,Female,55,Two year,DSL,112.24,6173.2,8,Mailed check,0
CUST_2636,29,Male,51,Two year,DSL,90.91,4636.41,7,Electronic check,1
CUST_2637,20,Female,39,Month-to-month,Fiber optic,98.53,3842.67,4,Mailed check,0
CUST_2638,62,Female,33,Month-to-month,Fiber optic,28.5,940.5,6,Electronic check,1
CUST_2639,35,Female,33,Month-to-month,DSL,78.28,2583.24,8,Bank transfer,1
CUST_2640,57,Male,29,Month-to-month,Fiber optic,102.11,2961.19,2,Bank transfer,0
CUST_2641,38,Male,69,Month-to-month,No,106.16,7325.04,3,Electronic check,0
CUST_2642,32,Female,70,Two year,No,22.86,1600.2,1,Credit card,0
CUST_2643,50,Female,31,One year,DSL,113.92,3531.52,8,Bank transfer,0
CUST_2644,52,Female,31,One year,Fiber optic,24.33,754.23,6,Mailed check,1
CUST_2645,43,Female,46,One year,Fiber optic,81.45,3746.7,5,Bank transfer,0
CUST_2646,25,Male,52,One year,DSL,89.34,,4,Mailed check,1
CUST_2647,53,Female,10,One year,Fiber optic,30.73,307.3,6,Bank transfer,1
CUST_2648,65,Female,41,One year,Fiber optic,24.8,1016.8,2,Bank transfer,0
CUST_2649,47,Female,3,Month-to-month,DSL,98.49,295.47,4,Mailed check,0
CUST_2650,40,Male,59,One year,No,58.47,3449.73,1,Bank transfer,0
CUST_2651,59,Male,52,One year,No,30.71,1596.92,4,Mailed check,0
CUST_2652,61,Female,34,Two year,Fiber optic,96.27,3273.18,6,Mailed check,0
CUST_2653,31,Female,49,Two year,Fiber optic,104.92,5141.08,9,Bank transfer,1
CUST_2654,31,Female,28,Month-to-month,DSL,78.74,2204.72,6,Bank transfer,0
CUST_2655,19,Female,13,One year,Fiber optic,36.12,469.56,8,Mailed check,0
CUST_2656,72,Female,69,Month-to-month,DSL,21.52,1484.88,2,Electronic check,1
CUST_2657,54,Male,67,One year,No,90.08,6035.36,7,Bank transfer,0
CUST_2658,22,Male,61,Month-to-month,DSL,75.01,4575.61,4,Credit card,0
CUST_2659,55,Male,60,Month-to-month,DSL,85.08,5104.8,6,Bank transfer,1
CUST_2660,62,Female,71,Month-to-month,Fiber optic,101.32,7193.72,0,Electronic check,0
CUST_2661,58,Male,24,One year,DSL,63.42,1522.08,0,Electronic check,0
CUST_2662,79,Male,63,Month-to-month,Fiber optic,32.45,2044.35,3,Bank transfer,1
CUST_2663,71,Male,61,Two year,Fiber optic,114.0,6954.0,4,Bank transfer,0
CUST_2664,77,Female,23,Month-to-month,No,74.53,1714.19,9,Credit card,1
CUST_2665,78,Female,30,Two year,Fiber optic,81.53,2445.9,2,Bank transfer,0
CUST_2666,64,Male,60,One year,DSL,113.34,6800.4,5,Electronic check,1
CUST_2667,31,Female,18,Month-to-month,DSL,113.16,2036.88,2,Credit card,0
CUST_2668,73,Male,56,Month-to-month,Fiber optic,77.21,4323.76,4,Bank transfer,0
CUST_2669,56,Male,53,One year,Fiber optic,49.76,2637.28,0,Credit card,0
CUST_2670,42,Male,7,One year,Fiber optic,119.71,837.97,2,Credit card,1
CUST_2671,37,Male,69,One year,DSL,88.08,6077.52,6,Electronic check,0
CUST_2672,19,Female,52,Month-to-month,DSL,60.84,3163.68,2,Electronic check,1
CUST_2673,56,Female,4,Month-to-month,DSL,75.98,303.92,4,Mailed check,0
CUST_2674,23,Female,34,Two year,DSL,61.58,2093.72,6,Electronic check,1
CUST_2675,34,Female,69,Month-to-month,DSL,108.83,7509.27,1,Mailed check,0
CUST_2676,76,Male,33,Month-to-month,Fiber optic,68.25,2252.25,2,Electronic check,0
CUST_2677,42,Female,69,Month-to-month,DSL,102.35,7062.15,3,Electronic check,0
CUST_2678,74,Male,38,One year,Fiber optic,104.02,3952.76,4,Mailed check,0
CUST_2679,45,Female,26,One year,Fiber optic,102.43,2663.18,8,Mailed check,0
CUST_2680,19,Female,1,Month-to-month,DSL,92.22,92.22,8,Mailed check,1
CUST_2681,52,Female,4,Month-to-month,Fiber optic,105.49,421.96,3,Credit card,1
CUST_2682,54,Male,39,Month-to-month,Fiber optic,58.72,2290.08,8,Mailed check,0
CUST_2683,22,Male,54,Month-to-month,Fiber optic,31.47,1699.38,3,Credit card,0
CUST_2684,18,Male,33,Month-to-month,No,104.25,3440.25,1,Credit card,0
CUST_2685,57,Male,33,Two year,DSL,69.82,2304.06,9,Mailed check,0
CUST_2686,29,Female,20,Month-to-month,No,32.74,654.8,0,Mailed check,0
CUST_2687,73,Male,16,Month-to-month,Fiber optic,31.53,504.48,6,Mailed check,0
CUST_2688,53,Male,21,Two year,Fiber optic,35.92,754.32,3,Electronic check,1
CUST_2689,62,Female,45,Month-to-month,No,95.1,4279.5,7,Electronic check,0
CUST_2690,40,Female,62,One year,No,91.09,5647.58,7,Mailed check,0
CUST_2691,64,Male,31,Month-to-month,Fiber optic,40.38,1251.78,7,Bank transfer,0
CUST_2692,48,Female,42,Month-to-month,Fiber optic,104.69,4396.98,5,Mailed check,0
CUST_2693,28,Male,12,Two year,Fiber optic,48.13,577.56,8,Bank transfer,0
CUST_2694,27,Female,65,One year,Fiber optic,99.3,6454.5,3,Electronic check,0
CUST_2695,20,Male,3,Month-to-month,DSL,68.88,,4,Electronic check,0
CUST_2696,71,Male,9,One year,DSL,93.15,838.35,3,Bank transfer,1
CUST_2697,31,Male,51,Two year,No,58.14,2965.14,4,Electronic check,0
CUST_2698,33,Male,16,Month-to-month,DSL,54.71,875.36,1,Mailed check,0
CUST_2699,27,Male,3,One year,DSL,104.14,312.42,4,Bank transfer,0
CUST_2700,46,Female,24,Two year,Fiber optic,23.53,564.72,9,Bank transfer,0
CUST_2701,27,Male,13,Month-to-month,DSL,117.47,1527.11,7,Credit card,1
CUST_2702,29,Male,2,One year,DSL,84.82,169.64,8,Electronic check,1
CUST_2703,47,Male,71,One year,Fiber optic,63.25,4490.75,6,Bank transfer,0
CUST_2704,58,Male,21,One year,Fiber optic,82.81,1739.01,6,Bank transfer,0
CUST_2705,18,Male,19,Month-to-month,Fiber optic,32.27,613.13,5,Bank transfer,0
CUST_2706,22,Female,47,Month-to-month,Fiber optic,71.41,3356.27,1,Electronic check,0
CUST_2707,37,Female,22,One year,Fiber optic,118.51,2607.22,9,Bank transfer,1
CUST_2708,25,Male,33,Month-to-month,Fiber optic,43.53,1436.49,9,Bank transfer,1
CUST_2709,60,Female,32,Month-to-month,Fiber optic,92.23,2951.36,8,Mailed check,1
CUST_2710,29,Male,64,Month-to-month,Fiber optic,63.5,4064.0,4,Mailed check,0
CUST_2711,18,Female,39,Month-to-month,No,85.25,3324.75,5,Credit card,0
CUST_2712,74,Female,42,Two year,Fiber optic,40.49,1700.58,0,Bank transfer,0
CUST_2713,71,Male,9,Month-to-month,DSL,67.05,603.45,4,Electronic check,1
CUST_2714,37,Female,25,Two year,DSL,118.01,2950.25,5,Credit card,0
CUST_2715,45,Female,2,Month-to-month,Fiber optic,39.53,79.06,9,Credit card,0
CUST_2716,74,Male,19,One year,DSL,83.64,1589.16,1,Credit card,1
CUST_2717,60,Male,20,Month-to-month,Fiber optic,77.56,1551.2,6,Bank transfer,1
CUST_2718,54,Female,70,One year,No,76.51,5355.7,3,Credit card,0
CUST_2719,64,Female,17,One year,Fiber optic,81.51,1385.67,4,Electronic check,1
CUST_2720,54,Female,68,Month-to-month,DSL,70.22,4774.96,2,Mailed check,0
CUST_2721,29,Male,3,Two year,Fiber optic,21.69,65.07,4,Mailed check,0
CUST_2722,54,Female,51,Month-to-month,DSL,110.01,5610.51,3,Bank transfer,0
CUST_2723,66,Female,26,One year,Fiber optic,102.7,2670.2,9,Electronic check,0
CUST_2724,66,Female,56,Two year,Fiber optic,37.42,2095.52,5,Electronic check,0
CUST_2725,73,Male,64,Two year,DSL,61.33,3925.12,1,Electronic check,0
CUST_2726,61,Male,8,Two year,No,97.05,776.4,2,Bank transfer,1
CUST_2727,73,Male,37,Month-to-month,DSL,118.01,4366.37,9,Electronic check,1
CUST_2728,45,Male,27,Month-to-month,No,115.11,3107.97,0,Mailed check,0
CUST_2729,64,Female,45,Month-to-month,DSL,109.94,4947.3,6,Electronic check,1
CUST_2730,32,Male,4,One year,DSL,35.84,143.36,8,Electronic check,1
CUST_2731,23,Female,37,One year,DSL,111.45,4123.65,1,Bank transfer,0
CUST_2732,61,Female,71,Month-to-month,DSL,107.84,7656.64,6,Credit card,1
CUST_2733,76,Female,33,One year,Fiber optic,57.69,1903.77,2,Credit card,0
CUST_2734,78,Female,31,Month-to-month,Fiber optic,59.45,1842.95,4,Bank transfer,0
CUST_2735,37,Male,55,Month-to-month,Fiber optic,65.99,3629.45,5,Bank transfer,0
CUST_2736,67,Male,12,One year,DSL,85.62,1027.44,7,Bank transfer,1
CUST_2737,31,Male,11,Month-to-month,Fiber optic,46.08,506.88,3,Bank transfer,0
CUST_2738,19,Male,32,Two year,Fiber optic,22.29,713.28,1,Electronic check,1
CUST_2739,26,Male,57,Month-to-month,Fiber optic,34.12,1944.84,2,Electronic check,0
CUST_2740,54,Female,38,One year,Fiber optic,64.01,2432.38,7,Credit card,0
CUST_2741,37,Male,60,Month-to-month,Fiber optic,48.2,2892.0,6,Bank transfer,1
CUST_2742,43,Male,19,Month-to-month,DSL,96.45,1832.55,5,Bank transfer,1
CUST_2743,46,Male,56,One year,Fiber optic,30.67,1717.52,4,Electronic check,0
CUST_2744,18,Male,14,Two year,Fiber optic,111.75,1564.5,4,Bank transfer,0
CUST_2745,72,Female,33,Month-to-month,Fiber optic,109.53,3614.49,0,Mailed check,0
CUST_2746,52,Female,10,Month-to-month,DSL,110.88,1108.8,5,Electronic check,1
CUST_2747,23,Female,64,One year,DSL,93.96,6013.44,8,Mailed check,0
CUST_2748,54,Female,64,Month-to-month,DSL,30.7,1964.8,7,Electronic check,0
CUST_2749,70,Female,62,Two year,DSL,63.81,3956.22,9,Electronic check,1
CUST_2750,76,Male,68,One year,DSL,33.14,2253.52,0,Electronic check,0
CUST_2751,22,Female,43,Month-to-month,No,118.77,5107.11,5,Credit card,0
CUST_2752,50,Female,59,Month-to-month,Fiber optic,53.3,3144.7,2,Credit card,0
CUST_2753,66,Female,52,One year,Fiber optic,78.53,4083.56,5,Electronic check,1
CUST_2754,68,Male,19,Month-to-month,DSL,97.94,1860.86,8,Electronic check,1
CUST_2755,31,Male,21,One year,No,112.06,2353.26,5,Electronic check,1
CUST_2756,29,Female,22,Month-to-month,DSL,95.55,2102.1,7,Electronic check,0
CUST_2757,59,Male,9,One year,Fiber optic,87.45,787.05,5,Bank transfer,0
CUST_2758,37,Male,9,Month-to-month,No,66.6,599.4,5,Bank transfer,1
CUST_2759,70,Female,27,Two year,Fiber optic,80.54,2174.58,6,Bank transfer,1
CUST_2760,67,Male,17,Month-to-month,No,29.42,500.14,9,Credit card,1
CUST_2761,41,Male,44,Month-to-month,Fiber optic,108.39,4769.16,3,Mailed check,0
CUST_2762,76,Male,45,Two year,DSL,74.38,3347.1,7,Electronic check,1
CUST_2763,60,Female,8,Month-to-month,DSL,24.01,192.08,3,Bank transfer,0
CUST_2764,79,Female,18,Month-to-month,DSL,111.99,2015.82,6,Bank transfer,0
CUST_2765,51,Female,33,Month-to-month,DSL,68.93,2274.69,0,Bank transfer,0
CUST_2766,42,Male,1,Month-to-month,Fiber optic,106.86,106.86,8,Electronic check,1
CUST_2767,67,Female,6,Two year,DSL,105.69,634.14,9,Electronic check,1
CUST_2768,46,Male,41,One year,No,101.58,4164.78,8,Mailed check,0
CUST_2769,74,Male,55,Month-to-month,DSL,26.14,1437.7,6,Credit card,0
CUST_2770,56,Male,5,One year,Fiber optic,44.71,223.55,7,Mailed check,0
CUST_2771,48,Female,59,One year,No,107.55,6345.45,1,Electronic check,1
CUST_2772,73,Female,18,Two year,DSL,109.9,1978.2,9,Mailed check,1
CUST_2773,64,Female,49,Month-to-month,Fiber optic,65.81,3224.69,9,Bank transfer,0
CUST_2774,60,Female,65,One year,Fiber optic,64.0,4160.0,6,Mailed check,0
CUST_2775,67,Male,54,One year,DSL,37.51,2025.54,0,Bank transfer,0
CUST_2776,40,Female,61,Month-to-month,Fiber optic,116.84,7127.24,2,Mailed check,0
CUST_2777,61,Male,8,Month-to-month,DSL,41.31,330.48,5,Bank transfer,0
CUST_2778,55,Female,3,Month-to-month,Fiber optic,39.09,117.27,4,Mailed check,1
CUST_2779,37,Female,25,One year,Fiber optic,86.07,2151.75,4,Credit card,0
CUST_2780,40,Female,69,Month-to-month,Fiber optic,44.28,3055.32,8,Mailed check,0
CUST_2781,79,Male,55,Two year,Fiber optic,113.88,6263.4,5,Electronic check,0
CUST_2782,62,Male,40,Month-to-month,DSL,21.09,843.6,2,Electronic check,0
CUST_2783,69,Male,50,One year,Fiber optic,20.58,1029.0,1,Bank transfer,0
CUST_2784,33,Male,33,Two year,No,70.49,2326.17,8,Electronic check,1
CUST_2785,67,Male,18,One year,No,68.81,1238.58,9,Bank transfer,0
CUST_2786,59,Female,57,Two year,Fiber optic,36.34,2071.38,3,Credit card,0
CUST_2787,77,Male,16,Two year,Fiber optic,69.45,1111.2,4,Electronic check,0
CUST_2788,72,Male,38,Month-to-month,No,61.17,2324.46,8,Electronic check,0
CUST_2789,25,Male,41,One year,DSL,109.03,4470.23,4,Bank transfer,0
CUST_2790,67,Male,7,Month-to-month,Fiber optic,20.93,146.51,6,Credit card,0
CUST_2791,38,Female,53,One year,DSL,117.63,6234.39,1,Credit card,0
CUST_2792,18,Male,63,Month-to-month,No,82.44,5193.72,1,Mailed check,0
CUST_2793,72,Female,32,One year,Fiber optic,35.18,1125.76,3,Bank transfer,1
CUST_2794,25,Female,38,One year,Fiber optic,24.68,937.84,7,Bank transfer,0
CUST_2795,46,Female,22,Month-to-month,DSL,73.81,1623.82,1,Credit card,0
CUST_2796,49,Male,16,Month-to-month,Fiber optic,43.49,695.84,9,Bank transfer,0
CUST_2797,55,Female,52,Two year,Fiber optic,50.12,2606.24,6,Electronic check,0
CUST_2798,22,Male,29,Month-to-month,Fiber optic,44.51,1290.79,0,Electronic check,0
CUST_2799,64,Male,16,Month-to-month,DSL,85.02,1360.32,8,Electronic check,0
CUST_2800,39,Male,17,Month-to-month,Fiber optic,75.35,1280.95,9,Bank transfer,0
CUST_2801,64,Male,64,Two year,DSL,27.8,1779.2,5,Mailed check,0
CUST_2802,51,Male,13,Two year,Fiber optic,72.65,944.45,0,Mailed check,0
CUST_2803,18,Female,56,One year,DSL,99.12,5550.72,9,Credit card,1
CUST_2804,72,Female,5,Two year,DSL,28.12,140.6,5,Bank transfer,0
CUST_2805,72,Male,12,Month-to-month,DSL,108.97,1307.64,4,Credit card,1
CUST_2806,43,Female,41,Two year,DSL,77.83,3191.03,4,Bank transfer,0
CUST_2807,60,Male,3,Month-to-month,DSL,115.06,345.18,4,Mailed check,1
CUST_2808,27,Female,33,Month-to-month,No,34.81,1148.73,3,Electronic check,0
CUST_2809,47,Female,50,Month-to-month,Fiber optic,119.36,5968.0,6,Bank transfer,0
CUST_2810,67,Female,56,One year,DSL,84.43,4728.08,8,Mailed check,0
CUST_2811,35,Female,9,One year,Fiber optic,76.75,,3,Mailed check,0
CUST_2812,34,Female,50,Month-to-month,Fiber optic,71.53,3576.5,1,Mailed check,0
CUST_2813,43,Male,29,Two year,No,22.37,648.73,1,Electronic check,0
CUST_2814,25,Male,39,Month-to-month,DSL,113.96,4444.44,1,Mailed check,0
CUST_2815,64,Female,45,Month-to-month,DSL,84.4,3798.0,6,Credit card,1
CUST_2816,57,Male,17,Month-to-month,No,29.16,495.72,3,Mailed check,0
CUST_2817,66,Female,56,One year,DSL,22.1,1237.6,3,Mailed check,0
CUST_2818,29,Male,46,Two year,DSL,25.08,1153.68,0,Bank transfer,0
CUST_2819,44,Female,67,Month-to-month,DSL,80.94,5422.98,3,Bank transfer,0
CUST_2820,25,Female,69,One year,DSL,81.4,5616.6,5,Bank transfer,0
CUST_2821,42,Female,14,Month-to-month,No,69.97,979.58,1,Mailed check,0
CUST_2822,63,Male,67,One year,DSL,50.68,3395.56,3,Mailed check,0
CUST_2823,21,Male,23,Two year,No,73.17,1682.91,6,Credit card,0
CUST_2824,50,Female,61,Month-to-month,No,71.63,4369.43,8,Electronic check,0
CUST_2825,18,Female,23,Two year,Fiber optic,21.94,504.62,1,Mailed check,0
CUST_2826,36,Male,27,One year,DSL,48.25,1302.75,7,Electronic check,0
CUST_2827,48,Male,54,Month-to-month,DSL,25.32,1367.28,5,Mailed check,0
CUST_2828,33,Male,10,Two year,Fiber optic,110.02,1100.2,7,Electronic check,1
CUST_2829,31,Male,16,Month-to-month,Fiber optic,92.52,1480.32,1,Bank transfer,0
CUST_2830,70,Male,41,Month-to-month,Fiber optic,119.61,4904.01,0,Mailed check,0
CUST_2831,65,Female,55,Month-to-month,Fiber optic,50.22,2762.1,6,Credit card,1
CUST_2832,22,Male,61,Month-to-month,No,107.85,6578.85,8,Electronic check,1
CUST_2833,58,Female,49,Two year,Fiber optic,80.31,3935.19,8,Bank transfer,0
CUST_2834,43,Female,52,One year,Fiber optic,65.31,3396.12,1,Credit card,0
CUST_2835,79,Male,2,Two year,No,42.26,84.52,3,Bank transfer,0
CUST_2836,45,Male,50,Month-to-month,DSL,93.84,4692.0,0,Mailed check,0
CUST_2837,19,Female,43,Month-to-month,DSL,110.41,4747.63,6,Credit card,0
CUST_2838,67,Male,8,Month-to-month,DSL,43.53,348.24,1,Electronic check,1
CUST_2839,23,Female,59,One year,DSL,37.54,2214.86,3,Electronic check,1
CUST_2840,26,Male,65,Two year,Fiber optic,89.62,5825.3,1,Credit card,0
CUST_2841,50,Male,12,One year,DSL,117.7,1412.4,0,Electronic check,0
CUST_2842,58,Male,4,Month-to-month,Fiber optic,95.0,380.0,6,Bank transfer,1
CUST_2843,42,Female,41,Two year,No,48.46,1986.86,5,Credit card,1
CUST_2844,65,Male,7,One year,DSL,62.0,434.0,1,Electronic check,1
CUST_2845,30,Female,69,Month-to-month,Fiber optic,58.43,4031.67,3,Bank transfer,1
CUST_2846,26,Male,69,Two year,DSL,105.21,7259.49,2,Electronic check,0
CUST_2847,70,Female,30,Month-to-month,DSL,97.14,2914.2,2,Bank transfer,0
CUST_2848,30,Male,6,Month-to-month,Fiber optic,78.9,473.4,2,Mailed check,1
CUST_2849,48,Female,19,Month-to-month,No,47.5,902.5,3,Bank transfer,1
CUST_2850,58,Female,66,Month-to-month,DSL,113.8,7510.8,0,Electronic check,1
CUST_2851,28,Female,10,Month-to-month,DSL,85.33,853.3,0,Bank transfer,0
CUST_2852,21,Female,16,Month-to-month,DSL,117.05,1872.8,6,Electronic check,0
CUST_2853,51,Female,37,Month-to-month,DSL,78.01,2886.37,4,Credit card,0
CUST_2854,78,Female,32,One year,DSL,102.12,3267.84,2,Credit card,0
CUST_2855,55,Male,47,Two year,Fiber optic,101.31,4761.57,8,Mailed check,0
CUST_2856,63,Female,43,One year,DSL,53.73,2310.39,4,Bank transfer,0
CUST_2857,21,Female,36,Month-to-month,Fiber optic,116.4,4190.4,9,Mailed check,0
CUST_2858,55,Female,26,Month-to-month,Fiber optic,22.19,576.94,2,Credit card,0
CUST_2859,36,Male,10,Month-to-month,Fiber optic,96.87,968.7,8,Bank transfer,0
CUST_2860,23,Male,31,Month-to-month,DSL,116.56,3613.36,0,Bank transfer,1
CUST_2861,51,Male,29,One year,No,53.89,1562.81,8,Mailed check,0
CUST_2862,35,Female,5,One year,DSL,84.81,424.05,4,Mailed check,1
CUST_2863,30,Male,1,One year,Fiber optic,76.22,76.22,5,Bank transfer,0
CUST_2864,58,Male,3,One year,DSL,96.15,288.45,1,Bank transfer,0
CUST_2865,40,Female,67,Month-to-month,Fiber optic,106.62,7143.54,7,Bank transfer,0
CUST_2866,36,Female,71,Month-to-month,DSL,80.3,5701.3,2,Mailed check,0
CUST_2867,62,Male,35,One year,DSL,101.59,3555.65,0,Electronic check,0
CUST_2868,28,Female,15,Month-to-month,DSL,51.23,768.45,6,Credit card,0
CUST_2869,18,Female,67,Month-to-month,DSL,42.86,2871.62,2,Credit card,0
CUST_2870,41,Female,30,Month-to-month,No,63.07,1892.1,3,Mailed check,0
CUST_2871,79,Female,43,Month-to-month,Fiber optic,87.77,3774.11,4,Bank transfer,0
CUST_2872,71,Male,60,Month-to-month,DSL,38.72,2323.2,0,Credit card,0
CUST_2873,24,Female,40,Two year,Fiber optic,88.04,3521.6,8,Credit card,0
CUST_2874,42,Male,65,Two year,No,59.41,3861.65,6,Credit card,0
CUST_2875,38,Male,29,Month-to-month,Fiber optic,99.56,2887.24,1,Credit card,0
CUST_2876,32,Male,19,Month-to-month,DSL,23.68,449.92,0,Bank transfer,0
CUST_2877,18,Male,3,One year,No,86.8,260.4,1,Mailed check,0
CUST_2878,29,Female,36,Month-to-month,DSL,84.98,3059.28,2,Bank transfer,0
CUST_2879,75,Female,43,Month-to-month,Fiber optic,114.09,4905.87,2,Bank transfer,1
CUST_2880,24,Female,15,Month-to-month,Fiber optic,91.34,1370.1,7,Credit card,0
CUST_2881,32,Male,41,Month-to-month,No,99.63,4084.83,4,Credit card,1
CUST_2882,38,Male,36,One year,No,110.46,3976.56,8,Bank transfer,1
CUST_2883,36,Male,33,Two year,No,87.51,2887.83,2,Bank transfer,0
CUST_2884,77,Female,5,Month-to-month,DSL,49.02,245.1,5,Bank transfer,0
CUST_2885,46,Male,14,Month-to-month,No,106.98,1497.72,3,Electronic check,1
CUST_2886,42,Female,68,Month-to-month,DSL,94.76,6443.68,7,Credit card,0
CUST_2887,50,Female,47,Month-to-month,DSL,62.44,2934.68,0,Mailed check,0
CUST_2888,66,Female,54,Two year,Fiber optic,91.05,4916.7,3,Mailed check,0
CUST_2889,49,Female,4,One year,Fiber optic,106.77,427.08,6,Mailed check,0
CUST_2890,66,Male,9,One year,Fiber optic,117.57,1058.13,8,Electronic check,0
CUST_2891,52,Female,53,One year,Fiber optic,115.24,6107.72,0,Electronic check,0
CUST_2892,61,Male,60,Two year,No,52.53,3151.8,7,Mailed check,0
CUST_2893,55,Female,46,Two year,DSL,62.17,2859.82,1,Mailed check,0
CUST_2894,43,Male,54,Month-to-month,DSL,30.95,1671.3,3,Mailed check,0
CUST_2895,28,Male,37,Month-to-month,No,44.75,1655.75,3,Bank transfer,0
CUST_2896,52,Female,23,One year,DSL,108.24,2489.52,7,Credit card,0
CUST_2897,25,Female,27,Month-to-month,Fiber optic,56.08,1514.16,1,Electronic check,1
CUST_2898,63,Female,70,Two year,Fiber optic,82.06,5744.2,6,Electronic check,1
CUST_2899,31,Male,66,One year,Fiber optic,86.6,5715.6,2,Bank transfer,0
CUST_2900,27,Female,61,Two year,Fiber optic,98.18,5988.98,8,Electronic check,0
